109.183,109.175,109.19,109.186,42,44.61091943,-0.00993471,122089.5177078,17.8409188,109.21591492,-0.02027647,0.037,-0.02977547,109.1307043,-0.01477547,-85.10891088,0.60251046,109.2999765,0.11307692,0,0.00386614,109.2175,0.35714286,100.00457955,47.83490122,109.21591492,0.00059931,-0.00955844,171170,109.1743725,-0.00547264,0.02282966,6.84931507,-62.18487395,1.02316602,1.05984556,-115.55555554,-114.70588236,-105.48113418,-124.22270427,-147.20930233,-146.38297872,-129.75991067,-127.56756757,-112.6033058,-91.99255121,-80,-73.17670093,-62.02393907,-56.90320016,-50.89201878,-54.21979356,-57.33417033,-57.8105369,-60.456942,-66.44012506,-69.34014219,-72.12710634,14.1509434,1
109.187,109.154,109.191,109.157,214,40.25023264,-0.01048471,121910.22041051,18.78691222,109.21592147,-0.02392647,0.036,-0.0439504,109.13030664,-0.0069504,-154.57263214,0.5620155,109.299333,-0.92184615,0,0.00419128,109.207,0.1728972,100.00549697,49.19475321,109.21592147,-0.00321299,-0.01262557,170956,109.26,-0.05603668,0.02956098,5.44747082,-92.79279279,1.00198413,1.02579365,-148.90642614,-138.07407408,-150.80284553,-162.8643853,-151.10151188,-136.6581849,-130.08248423,-123.80952381,-110.36372696,-101.98198198,-100,-126.95528519,-117.49460043,-106.64446741,-102.91858679,-97.90241678,-101.84254607,-106.24657534,-108.94836442,-116.66988604,-120.19327158,-121.06615286,16.47058824,2
109.158,109.135,109.191,109.148,228,38.97687632,-0.01234118,121788.07755336,20.59335408,109.21792751,-0.03055588,0.03342857,-0.05581463,109.12657967,0.00018537,-148.37768047,0.42105263,109.2982605,-0.96461538,0,0.0053511,109.1975,0.24561404,99.94048328,38.13630326,109.21792751,-0.00616322,-0.01560267,170728,109.25788,-0.09150657,0.03574367,8.97009967,-89.6,1.10683761,0.97008547,-139.17392109,-144.4323382,-147.74287676,-134.58618072,-123.9261745,-121.00628931,-116.27384961,-104.20017873,-99.74747475,-90,-83.33333333,-157.35684194,-137.38297963,-130.61465721,-122.7154047,-121.08742066,-117.85874944,-121.55291718,-126.0034904,-135.39823009,-137.73988407,-141.29740729,25,1
109.15,109.135,109.173,109.172,113,44.05921416,-0.01543529,121895.13018494,22.15893703,109.21954847,-0.04091176,0.03464286,-0.05312683,109.12617865,-0.01512683,-115.2400835,0.42105263,109.3008345,-0.06953846,0,0.00529411,109.1975,0.33628319,99.9716125,38.34602636,109.21954847,-0.00571876,-0.01584281,170841,109.2529648,-0.14005877,0.03428455,17.49174917,-70.4,1.10309278,0.86185567,-116.4914066,-115.50760933,-106.44149921,-98.9491383,-95.4403063,-88.80407125,-80.83175005,-73.07307308,-64.51612904,-58.58585859,-32,-122.0073042,-130.01054185,-115.82865813,-111.94114318,-106.64485275,-105.81603895,-103.33496812,-106.76122931,-114.69979296,-119.04761905,-121.20026093,40.45801527,1
109.17,109.159,109.184,109.163,151,42.62552568,-0.01077647,121792.45018494,20.94951512,109.21877551,-0.04238824,0.03378571,-0.02553728,109.12785519,-0.00053728,-82.88467929,0.5245098,109.305625,-0.40653846,0,0.00624045,109.195,0.16556291,99.98442938,46.68958282,109.21877551,-0.00553582,-0.01656836,170690,109.24824621,-0.19234405,0.02624566,30.23255814,-77.6,1.0422833,0.98308668,-81.43867426,-75.38677919,-69.75795297,-63.49206349,-56.47330004,-49.6345402,-38.39895013,-20,10.93951092,76.54320988,100,-82.49265739,-87.28395062,-92.57577396,-82.7912149,-80.05469055,-75.66891723,-74.93244648,-72.93153245,-78.76397107,-81.77140757,-84.84848485,45.37815126,2
109.162,109.129,109.186,109.153,190,41.02802577,-0.00701294,121762.45018494,21.83865118,109.21875432,-0.04321176,0.03571429,-0.05103196,109.12613623,0.00596804,-101.78625492,0.46186441,109.305625,-0.74538462,0,0.00997364,109.192,0.3,99.95879045,38.92846783,109.21875432,-0.00560417,-0.01774572,170500,109.24371636,-0.21773445,0.02534865,44.5,-81.67938931,1.026,0.92,-95.60111656,-89.98988878,-87.20364969,-85.01941549,-79.17159763,-76.53575025,-82.5203252,-84.18491485,-83.33333335,-77.77777778,-78.125,-105.74179743,-107.56787984,-112.43253852,-118.35390947,-109.86136611,-108.29694324,-105.1410824,-105.82655826,-107.65349033,-110.84106643,-115.22583282,54.16666667,1
109.152,109.152,109.191,109.167,210,44.18199961,-0.00068059,121713.98864648,21.84558264,109.21931168,-0.04011765,0.03685714,-0.02617025,109.12725377,0.01282975,-57.42690058,0.42272727,109.3072695,-1.00153846,109.191,0.01506608,109.192,0.18571429,99.96611846,42.38965708,109.21931168,-0.00396296,-0.01734911,170710,109.23683338,-0.21016484,0.02273077,50,-70.99236641,1.05620155,0.9127907,-52.61542957,-46.59135177,-39.83825598,-32.92600136,-21.78683386,1.13475177,35.51701991,83.33333332,91.50326794,74.50980392,57.5,-61.84925305,-64.10041841,-64.81481482,-68.55345912,-72.33227358,-65.89983226,-64.43166039,-61.76233147,-60.62917064,-63.0033775,-65.41996542,35.53719008,1
109.168,109.128,109.19,109.129,144,38.20869255,0.00375647,121574.63380777,23.25977145,109.21786463,-0.03696176,0.039,-0.04314593,109.12985305,0.01885407,-94.68765371,0.34913793,109.310916,-1.44,0,0.01877473,109.1725,0.43055556,99.90844922,36.61681924,109.21786463,-0.00502511,-0.019872,170566,109.23036338,-0.19234155,0.01985014,33.68983957,-99.24242424,1.07692308,0.86813187,-95.77756012,-95.27915499,-93.57162649,-99.63307931,-117.55485894,-120.66666667,-129.46236559,-124.5398773,-113.69509045,-94.38943894,-80,-98.29149968,-103.3992897,-108.78426486,-112.30132451,-116.24201428,-121.28851541,-115.83872386,-116.18814192,-116.87041565,-117.19309982,-119.25485882,25.3164557,2
109.128,109.101,109.129,109.118,97,36.66345028,0.00096176,121595.41952206,27.00604577,109.21514427,-0.03946765,0.03842857,-0.06255365,109.12554387,-0.03455365,-157.72545004,0.22943723,109.3119885,-0.74615385,0,0.02169061,109.146,0.28865979,99.87094885,29.6631479,109.21514427,-0.00609251,-0.02249966,170469,109.22217431,-0.18916631,0.02082017,26.04651163,-89.3081761,1.24349442,0.77137546,-166.13163908,-172.23650386,-192.23080886,-212.20442411,-229.11978822,-228.46846847,-206.40029597,-179.41176471,-154.08805033,-133.33333333,-100,-151.45166118,-152.96166253,-158.12532101,-167.10182768,-174.81850663,-179.11746427,-185.41919806,-181.86728395,-186.23675726,-191.3226216,-194.4508862,25.58139535,1
109.117,109.111,109.132,109.129,77,39.30682622,-0.00408118,121650.41952206,29.33141391,109.21186394,-0.04504118,0.03692857,-0.04761742,109.12358805,-0.02661742,-128.3446712,0.24561404,109.313347,-0.49161538,0,0.02115449,109.146,0.27272727,99.9185116,33.61753179,109.21186394,-0.00547665,-0.02342447,170546,109.21005687,-0.19613608,0.02039388,18.93004115,-81.81818182,1.24758221,0.79303675,-130.3861611,-132.96193129,-139.93147657,-135.70601852,-125.24752476,-113.40996169,-100.46296296,-85.33604888,-68.84057972,-53.16455696,-29.31034483,-123.13034188,-119.53098828,-121.91022106,-126.33647799,-132.75925698,-139.70516641,-142.96875,-147.60869565,-149.5800491,-151.28173944,-155.89123867,32.43243243,1
109.128,109.119,109.14,109.129,165,39.30682622,-0.00552471,121642.5623792,28.97436733,109.20810518,-0.04730294,0.03678571,-0.03538636,109.11942851,-0.01438636,-101.74731182,0.2962963,109.3137045,-1.21846154,0,0.02154691,109.146,0.12727273,99.92400103,41.52757898,109.20810518,-0.00468355,-0.02388209,170546,109.19915119,-0.18333333,0.01800574,27.03703704,-81.81818182,1.15728155,0.84660194,-101.63293613,-100.54137665,-92.6491285,-84.36213992,-74.88789238,-65.36719827,-55.37594906,-43.11251315,-31.80661578,-1.7167382,87.5,-104.19879018,-101.88097441,-99.76961319,-101.87894073,-105.44144144,-110.42333689,-115.76309795,-119.39647168,-122.49939841,-125.69566212,-127.278402,64.28571429,2
109.128,109.127,109.133,109.131,64,39.83630156,-0.00875118,121663.89571253,28.66492695,109.20394324,-0.05313235,0.03542857,-0.02404545,109.11531122,-0.01804545,-89.06192065,0.26213592,109.3141335,-0.34461538,0,0.01926725,109.146,0.09375,99.91393912,38.76368968,109.20394324,-0.00369857,-0.02380892,170610,109.18933607,-0.14247905,0.01815571,31.97026022,-80.51948052,1.19758065,0.84072581,-84.55943474,-77.74589095,-70.21276595,-62.0581304,-54.58352722,-46.60493827,-36.27043502,-26.5060241,5.03355703,73.44632768,62.85714286,-90.01956947,-92.64069264,-93.31863706,-91.53197244,-93.29946783,-96.3123353,-100.5141752,-105.01474926,-111.7851815,-111.48013237,-114.81810115,66.66666667,2
109.132,109.115,109.154,109.141,274,42.53565074,-0.00744882,121755.22904587,25.21890784,109.20144761,-0.05554706,0.03407143,-0.03461038,109.11294798,0.00438962,-57.58440323,0.24757282,109.309486,-0.90630769,0,0.01998112,109.146,0.14233577,99.94505545,50.40379303,109.20144761,-0.00181222,-0.02268254,170884,109.18050246,-0.09597806,0.01812068,42.24137931,-65.51724138,1.21174004,0.82809224,-50.29935637,-42.10526316,-35.04992707,-29.21646747,-22.28826152,-10.30042918,0.96120838,48.37209302,107.79816512,128.45528455,100,-64.61644782,-68.25516622,-71.39107612,-74.18978102,-74.72448583,-76.63840668,-79.29637721,-82.65155389,-88.92835998,-91.98200065,-91.97244482,60.60606061,2
109.142,109.135,109.167,109.14,195,42.33111512,0.00272706,121621.16654587,23.41012721,109.19806702,-0.04684706,0.034,-0.01323747,109.11026499,0.01876253,-9.71620971,0.31067961,109.3072695,-0.69,0,0.02490884,109.146,0.16410256,99.95970106,57.71557279,109.19806702,-0.00018958,-0.02162134,170689,109.17255222,-0.06309751,0.01568985,50,-56.66666667,1.10504202,0.89705882,0.89508565,8.31295843,13.04399384,19.8275862,35.66804002,47.94952681,98.80782069,146.82926828,135.82677163,125.11415525,100,-19.84385166,-30.48576215,-37.68472907,-42.35294118,-47.26746773,-50.84108132,-53.42465753,-55.99305234,-61.09827882,-63.66452553,-66.22461666,45.45454545,2
109.141,109.14,109.16,109.151,152,45.4390719,0.00866,121636.36654587,21.84251733,109.1960234,-0.03988235,0.03435714,-0.00863212,109.10865381,0.01136788,13.82306478,0.3248731,109.306054,-0.07015385,0,0.0293225,109.146,0.13157895,99.96794461,61.60828755,109.1960234,0.00197911,-0.01966602,170841,109.167,-0.04577114,0.01508981,65.2173913,-44.44444444,1.06237006,0.92723493,21.07978626,25.21381058,31.35783946,46.12876935,55.76208178,95.35192563,115.85081585,110.52631578,95.79180507,79.71014493,68.49315068,2.39923225,-8.78677953,-20.46131816,-28.57142857,-33.60036275,-38.93034059,-43.42797056,-46.12779996,-50.85789705,-53.06528709,-55.49823802,46.15384615,1
